ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,resultado_ajustado,ano,mes
2013,2013-01-06,3,Estádio Urbano Caldeira,Marcelo de Lima Henrique,6329.0,,Santos FC,Grêmio,Claudinei Oliveira,Vanderlei Luxemburgo,15.0,10.0,24500000.0,21900000.0,27.0,27.9,1,1,0.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,1
2013,2013-08-08,12,Estádio Urbano Caldeira,Marcelo Aparecido Ribeiro de Souza,8120.0,,Santos FC,Corinthians,Claudinei Oliveira,Tite,7.0,6.0,21600000.0,31250000.0,28.0,27.0,1,1,0.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,8
2013,2013-07-09,19,Estádio Urbano Caldeira,Wagner Reway,8968.0,,Santos FC,Goiás EC,Claudinei Oliveira,Enderson Moreira,7.0,8.0,9400000.0,5250000.0,26.1,28.6,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-03-11,32,Estádio Urbano Caldeira,Marcelo de Lima Henrique,9460.0,,Santos FC,Cruzeiro,Claudinei Oliveira,Marcelo Oliveira,8.0,1.0,23450000.0,22600000.0,26.6,27.6,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,3
2013,2013-07-07,6,Arena Fonte Nova,Péricles Bassols Pegado Cortez,23684.0,,EC Bahia,Corinthians,Cristóvão Borges,Tite,8.0,11.0,5950000.0,46000000.0,25.4,26.2,0,2,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,7
2013,2013-11-08,13,Arena Fonte Nova,Wagner Reway,18498.0,55000.0,EC Bahia,Grêmio,Cristóvão Borges,Renato Gaúcho,7.0,10.0,7000000.0,15550000.0,27.4,26.8,0,3,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,11
2013,2013-05-09,18,Arena Fonte Nova,Paulo César de Oliveira,9120.0,,EC Bahia,Cruzeiro,Cristóvão Borges,Marcelo Oliveira,10.0,1.0,5150000.0,23600000.0,26.7,28.4,1,3,0.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2013,5
2013,2013-12-09,20,Arena Fonte Nova,Luiz Flávio de Oliveira,6484.0,,EC Bahia,Criciúma EC,Cristóvão Borges,Sílvio Criciúma,14.0,13.0,4750000.0,4350000.0,25.0,27.5,2,2,0.0,2.0,,,,,,,,,,,,,,,Empate,Casa,2013,12
2013,2013-09-11,33,Arena Fonte Nova,Márcio Chagas da Silva,32683.0,,EC Bahia,Atlético-MG,Cristóvão Borges,Cuca,14.0,6.0,4950000.0,22850000.0,26.8,28.5,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2013,9
2013,2013-10-11,33,Arena de Pernambuco,Franscisco Carlos do Nascimento,2797.0,,Náutico,Criciúma EC,Marcelo Martelotte,Argel Fucks,20.0,19.0,3600000.0,4150000.0,25.7,27.0,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,10
2013,2013-07-12,38,Arena de Pernambuco,Elmo Alves Resende Cunha,9716.0,,Náutico,Corinthians,Marcelo Martelotte,Tite,20.0,9.0,4750000.0,27550000.0,26.6,26.5,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-03-10,25,Estádio Major Antônio Couto Pereira,Paulo César de Oliveira,12287.0,,Coritiba FC,Flamengo,Péricles Chamusca,Jayme de Almeida,13.0,16.0,5200000.0,15550000.0,27.3,28.2,0,2,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,3
2013,2013-10-10,27,Estádio Major Antônio Couto Pereira,Alício Pena Junior,11721.0,37182.0,Coritiba FC,Santos FC,Péricles Chamusca,Claudinei Oliveira,13.0,8.0,6250000.0,15850000.0,26.8,25.7,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,10
2013,2013-07-07,6,Arena de Pernambuco,Wagner do Nascimento Magalhães,9669.0,,Botafogo,Fluminense,Oswaldo de Oliveira,Abel Braga,3.0,4.0,12950000.0,35250000.0,27.3,27.7,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-10-08,13,Estádio Nacional de Brasília Mané Garrincha,Sandro Ricci,23322.0,,Botafogo,Goiás EC,Oswaldo de Oliveira,Enderson Moreira,2.0,11.0,9100000.0,5000000.0,28.0,27.4,1,1,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,10
2013,2013-01-09,17,Estádio Jornalista Mário Filho,Sandro Ricci,28591.0,,Botafogo,São Paulo,Oswaldo de Oliveira,Paulo Autuori,2.0,15.0,15000000.0,24800000.0,27.6,26.4,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,1
2013,2013-12-09,20,Estádio Jornalista Mário Filho,Héber Lopes,23679.0,,Botafogo,Corinthians,Oswaldo de Oliveira,Tite,2.0,5.0,12800000.0,12750000.0,28.9,29.0,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,12
2013,2013-05-10,26,Estádio Jornalista Mário Filho,Wilton Sampaio,14418.0,,Botafogo,Grêmio,Oswaldo de Oliveira,Renato Gaúcho,3.0,2.0,15250000.0,21800000.0,27.5,27.0,0,1,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,5
2013,2013-06-06,4,Arena do Grêmio,Marcos André Gomes da Penha,15655.0,60540.0,Grêmio,EC Vitória,Vanderlei Luxemburgo,Caio Júnior,10.0,2.0,16400000.0,4400000.0,27.3,26.8,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,6
2013,2013-01-08,10,Estádio Jornalista Mário Filho,Wilton Sampaio,18042.0,82238.0,Fluminense,Cruzeiro,Vanderlei Luxemburgo,Marcelo Oliveira,17.0,1.0,32250000.0,17550000.0,29.8,25.2,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-01-09,17,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,10481.0,,Fluminense,Santos FC,Vanderlei Luxemburgo,Claudinei Oliveira,14.0,7.0,25500000.0,11750000.0,27.0,27.2,0,2,0.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2013,1
2013,2013-07-09,19,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,28658.0,,Fluminense,EC Bahia,Vanderlei Luxemburgo,Cristóvão Borges,15.0,13.0,20150000.0,5000000.0,26.1,26.0,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-12-10,28,Estádio Jornalista Mário Filho,Alício Pena Junior,19556.0,82238.0,Fluminense,Grêmio,Vanderlei Luxemburgo,Renato Gaúcho,12.0,2.0,19100000.0,20900000.0,26.9,25.2,1,1,0.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,12
2013,2013-04-08,11,Estádio Moisés Lucarelli,Ricardo Marques Ribeiro,5942.0,,Ponte Preta,Fluminense,Paulo César Carpegiani,Vanderlei Luxemburgo,17.0,15.0,3550000.0,31250000.0,26.1,28.7,1,1,0.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2013,4
2013,2013-01-06,3,Arena Joinville,Leandro Pedro Vuaden,8986.0,,Atlético-PR,Flamengo,,,14.0,20.0,,,,,2,2,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,1
2013,2013-05-09,18,Estádio Doutor Osvaldo Texeira Duarte,Leandro Bizzio Marinho,1419.0,,Portuguesa,Ponte Preta,,,19.0,18.0,,,,,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,5
2013,2013-07-09,19,Estádio Moisés Lucarelli,Edivaldo Elias da Silva,4131.0,,Ponte Preta,Internacional,,,19.0,6.0,,,,,1,3,1.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,7
2013,2013-02-10,25,Estádio Moisés Lucarelli,Antônio Denival de Morais,12625.0,,Ponte Preta,Náutico,,,19.0,20.0,,,,,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,2
2013,2013-06-10,26,Arena Fonte Nova,Pablo dos Santos Alves,9448.0,,EC Bahia,Ponte Preta,,,12.0,19.0,,,,,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,6
2013,2013-10-10,27,Estádio Moisés Lucarelli,Felipe Gomes da Silva,6127.0,19728.0,Ponte Preta,Atlético-MG,,,19.0,5.0,,,,,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,10
2013,2013-03-11,32,Estádio Heriberto Hülse,Ricardo Marques Ribeiro,9559.0,,Criciúma EC,Ponte Preta,,,19.0,18.0,,,,,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,3
2013,2013-01-12,37,Estádio Jornalista Mário Filho,Anderson Daronco,49438.875,60000.0,Vasco da Gama,Náutico,,,17.0,20.0,,,,,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-07-07,6,Estádio Raimundo Sampaio,Anderson Daronco,4815.0,,Atlético-MG,Criciúma EC,Cuca,Vadão,16.0,12.0,15850000.0,4850000.0,27.7,26.5,3,2,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-08-08,12,Estádio Raimundo Sampaio,Raphael Claus,11332.0,,Atlético-MG,Botafogo,Cuca,Oswaldo de Oliveira,13.0,1.0,23800000.0,11050000.0,29.6,26.0,2,2,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,8
2013,2013-05-09,18,Estádio Raimundo Sampaio,Anderson Daronco,6529.0,,Atlético-MG,Fluminense,Cuca,Vanderlei Luxemburgo,9.0,16.0,20500000.0,19900000.0,28.8,26.8,2,2,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,5
2013,2013-08-12,38,Estádio Raimundo Sampaio,Héber Lopes,22315.0,,Atlético-MG,EC Vitória,Cuca,Ney Franco,7.0,6.0,19450000.0,5350000.0,28.9,27.3,2,2,1.0,2.0,,,,,,,,,,,,,,,Empate,Casa,2013,8
2013,2013-01-08,10,Estádio Municipal Paulo Machado de Carvalho,Alício Pena Junior,23849.0,,Corinthians,Grêmio,Tite,Renato Gaúcho,12.0,5.0,22850000.0,14900000.0,27.2,29.2,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-11-08,13,Estádio Municipal Paulo Machado de Carvalho,Elmo Alves Resende Cunha,25603.0,,Corinthians,EC Vitória,Tite,Caio Júnior,8.0,4.0,35400000.0,3950000.0,26.8,26.9,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,11
2013,2013-11-08,13,Estádio do Vale,Pablo dos Santos Alves,8684.0,,Internacional,Atlético-PR,Dunga,Vágner Mancini,6.0,5.0,39700000.0,6000000.0,28.5,26.1,2,2,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,11
2013,2013-02-06,3,Estádio Eládio de Barros Carvalho,Dewson Fernando Freitas da Silva,15013.0,,Náutico,Portuguesa,Silas,Edson Pimenta,18.0,19.0,4050000.0,4150000.0,24.6,28.9,2,2,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,2
2013,2013-10-11,33,Estádio Beira-Rio,Héber Lopes,10969.0,,Internacional,Botafogo,Clemer,Oswaldo de Oliveira,11.0,4.0,15500000.0,15850000.0,26.0,28.0,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,10
2013,2013-01-12,37,Estádio Major Antônio Couto Pereira,Ricardo Marques Ribeiro,17169.0,37182.0,Coritiba FC,Botafogo,Tcheco,Oswaldo de Oliveira,15.0,5.0,4700000.0,16350000.0,27.2,27.6,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-06-06,4,Estádio Heriberto Hülse,Pablo dos Santos Alves,11392.0,,Criciúma EC,Santos FC,Vadão,Claudinei Oliveira,13.0,16.0,4650000.0,24500000.0,26.1,26.2,3,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,6
2013,2013-07-09,19,Estádio Manoel Barradas,Raphael Claus,9211.0,,EC Vitória,Atlético-MG,Ney Franco,Cuca,14.0,10.0,4850000.0,17300000.0,28.2,29.6,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2013,7
2013,2013-03-10,25,Arena Fonte Nova,Dewson Fernando Freitas da Silva,20498.0,,EC Vitória,Goiás EC,Ney Franco,Enderson Moreira,7.0,10.0,5400000.0,3450000.0,26.9,27.2,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,3
2013,2013-12-10,28,Estádio Manoel Barradas,Francisco de Assis Almeida Filho,9415.0,35632.0,EC Vitória,Coritiba FC,Ney Franco,Péricles Chamusca,7.0,13.0,4650000.0,6350000.0,27.5,26.8,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,12
2013,2013-01-12,37,Estádio Manoel Barradas,Paulo César de Oliveira,25148.0,,EC Vitória,Flamengo,Ney Franco,Jayme de Almeida,7.0,13.0,5850000.0,7900000.0,27.9,23.9,4,2,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-01-12,37,Estádio Heriberto Hülse,Francisco Carlos do Nascimento,18081.0,22000.0,Criciúma EC,São Paulo,Argel Fucks,Muricy Ramalho,14.0,9.0,5650000.0,24500000.0,27.7,26.9,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-11-07,11,Estádio Cícero Pompeu de Toledo,Alício Pena Junior,4579.0,67428.0,São Paulo,EC Bahia,Milton Cruz,Cristóvão Borges,14.0,4.0,22500000.0,6100000.0,28.6,26.1,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,11
2013,2013-01-06,3,Estádio Manoel Barradas,Héber Lopes,11535.0,,EC Vitória,Vasco da Gama,Caio Júnior,Paulo Autuori,3.0,12.0,4800000.0,6950000.0,27.0,27.1,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-08-08,12,Estádio Manoel Barradas,André Luiz de Freitas Castro,8283.0,,EC Vitória,Fluminense,Caio Júnior,Vanderlei Luxemburgo,5.0,12.0,4900000.0,31250000.0,27.7,28.7,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2013,8
2013,2013-06-07,6,Estádio Nacional de Brasília Mané Garrincha,Paulo César de Oliveira,49438.875,,Flamengo,Coritiba FC,Mano Menezes,Marquinhos Santos,20.0,1.0,18950000.0,7250000.0,27.9,27.3,2,2,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,6
2013,2013-07-07,6,Estádio Doutor Osvaldo Texeira Duarte,Paulo Henrique de Godoy Bezerra,2769.0,,Portuguesa,Cruzeiro,Edson Pimenta,Marcelo Oliveira,19.0,5.0,4950000.0,19050000.0,28.9,25.7,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Fora,2013,7
2013,2013-06-06,4,Estádio Moisés Lucarelli,Gilberto Rodrigues Castro Junior,3422.0,,Ponte Preta,Atlético-PR,Guto Ferreira,Ricardo Drubscky,12.0,15.0,4350000.0,5150000.0,26.6,25.8,3,4,1.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,6
2013,2013-11-08,13,Estádio Doutor Osvaldo Texeira Duarte,Rodrigo Nunes de Sá,8593.0,,Portuguesa,São Paulo,Guto Ferreira,Paulo Autuori,20.0,15.0,5550000.0,22400000.0,28.6,26.4,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,11
2013,2013-12-09,20,Estádio Doutor Osvaldo Texeira Duarte,Claudio Francisco Lima e Silva,4207.0,,Portuguesa,Vasco da Gama,Guto Ferreira,Dorival Júnior,18.0,11.0,4600000.0,7450000.0,29.6,25.4,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,12
2013,2013-06-10,26,Estádio Doutor Osvaldo Texeira Duarte,Péricles Bassols Pegado Cortez,7979.0,,Portuguesa,Santos FC,Guto Ferreira,Claudinei Oliveira,16.0,7.0,4200000.0,19650000.0,29.6,25.2,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,6
2013,2013-08-06,5,Estádio General Sílvio Raulino de Oliveira,Marcelo Aparecido Ribeiro de Souza,3986.0,,Vasco da Gama,EC Bahia,Paulo Autuori,Cristóvão Borges,10.0,7.0,7750000.0,3900000.0,26.5,26.0,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,8
2013,2013-06-10,26,Estádio Cícero Pompeu de Toledo,Anderson Daronco,22285.0,,São Paulo,EC Vitória,Muricy Ramalho,Ney Franco,17.0,6.0,22150000.0,5400000.0,26.5,26.9,3,2,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,6
2013,2013-02-11,32,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,49438.875,,São Paulo,Portuguesa,Muricy Ramalho,Guto Ferreira,9.0,16.0,21650000.0,4250000.0,26.1,27.7,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,2
2013,2013-04-08,11,Arena do Grêmio,Fabrício Neves Corrêa,40054.0,60540.0,Grêmio,Internacional,Renato Gaúcho,Dunga,8.0,7.0,18650000.0,32600000.0,28.1,29.3,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,4
2013,2013-03-10,25,Arena do Grêmio,Wilson Luiz Seneme,19800.0,,Grêmio,Atlético-PR,Renato Gaúcho,Vágner Mancini,2.0,4.0,26300000.0,6250000.0,26.9,26.8,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,3
2013,2013-01-12,37,Arena do Grêmio,Héber Lopes,23910.0,60540.0,Grêmio,Goiás EC,Renato Gaúcho,Enderson Moreira,3.0,4.0,24550000.0,5850000.0,27.8,26.1,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-02-11,32,Estádio Cláudio Moacyr de Azevedo,Márcio Chagas da Silva,6615.0,,Vasco da Gama,Coritiba FC,Adilson Batista,Péricles Chamusca,17.0,12.0,6400000.0,6250000.0,28.2,27.1,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,2
2013,2013-10-11,33,Estádio Jornalista Mário Filho,Wilton Sampaio,49438.875,,Vasco da Gama,Santos FC,Adilson Batista,Claudinei Oliveira,16.0,9.0,6200000.0,21450000.0,27.7,26.0,2,2,1.0,2.0,,,,,,,,,,,,,,,Empate,Casa,2013,10
2013,2013-04-08,11,Estádio Jornalista Mário Filho,Wagner do Nascimento Magalhães,33419.0,,Vasco da Gama,Botafogo,Dorival Júnior,Oswaldo de Oliveira,10.0,1.0,9100000.0,11100000.0,28.5,26.9,2,3,1.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2013,4
2013,2013-10-10,27,Estádio Aderbal Ramos da Silva,Wagner do Nascimento Magalhães,8245.0,17800.0,Vasco da Gama,Fluminense,Dorival Júnior,Vanderlei Luxemburgo,17.0,10.0,8250000.0,19500000.0,24.7,26.2,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,10
2013,2013-04-08,11,Estádio Durival Britto e Silva,Luiz Flávio de Oliveira,8883.0,,Atlético-PR,Goiás EC,Vágner Mancini,Enderson Moreira,11.0,13.0,5950000.0,5700000.0,26.5,25.8,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,4
2013,2013-12-09,20,Estádio Durival Britto e Silva,Fabrício Neves Corrêa,11728.0,,Atlético-PR,Fluminense,Vágner Mancini,Vanderlei Luxemburgo,3.0,15.0,5200000.0,19900000.0,26.7,26.9,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,12
2013,2013-03-11,32,Estádio Durival Britto e Silva,Luiz Flávio de Oliveira,6533.0,,Atlético-PR,Internacional,Vágner Mancini,Clemer,4.0,10.0,5750000.0,17000000.0,27.0,28.6,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,3
2013,2013-08-08,12,Estádio do Governo do Estado de Goiás,Jean Pierre Goncalves Lima,5761.0,,Goiás EC,Náutico,Enderson Moreira,Zé Teodoro,14.0,19.0,5200000.0,4750000.0,26.5,26.0,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,8
2013,2013-04-09,18,Estádio do Governo do Estado de Goiás,Ricardo Marques Ribeiro,7898.0,,Goiás EC,Grêmio,Enderson Moreira,Renato Gaúcho,11.0,2.0,5300000.0,16500000.0,27.4,25.5,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,4
2013,2013-12-09,20,Estádio do Governo do Estado de Goiás,Péricles Bassols Pegado Cortez,10786.0,,Goiás EC,Cruzeiro,Enderson Moreira,Marcelo Oliveira,9.0,1.0,4150000.0,23600000.0,28.4,26.2,1,2,1.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,12
2013,2013-06-10,26,Estádio do Governo do Estado de Goiás,Claudio Francisco Lima e Silva,5704.0,,Goiás EC,Criciúma EC,Enderson Moreira,Argel Fucks,11.0,18.0,5150000.0,4500000.0,27.6,28.1,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,6
2013,2013-06-10,26,Estádio Nacional de Brasília Mané Garrincha,Ricardo Marques Ribeiro,34597.0,,Flamengo,Vasco da Gama,Jayme de Almeida,Dorival Júnior,14.0,15.0,15550000.0,6900000.0,28.2,26.6,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,6
2013,2013-11-10,27,Estádio Jornalista Mário Filho,Raphael Claus,24864.0,87101.0,Flamengo,Internacional,Jayme de Almeida,Clemer,15.0,6.0,13600000.0,32500000.0,27.7,27.2,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,11
2013,2013-07-12,38,Estádio Jornalista Mário Filho,Paulo Henrique de Godoy Bezerra,41272.0,78838.0,Flamengo,Cruzeiro,Jayme de Almeida,Marcelo Oliveira,15.0,1.0,9650000.0,13000000.0,26.3,27.7,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2013,7
2013,2013-08-06,5,Estádio Joaquim Henrique Nogueira,Guilherme Ceretta de Lima,15513.0,,Cruzeiro,Internacional,Marcelo Oliveira,Dunga,2.0,11.0,19700000.0,13400000.0,27.4,28.1,2,2,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,8
2013,2013-03-08,11,Estádio Governador Magalhães Pinto,Franscisco Carlos do Nascimento,25108.0,,Cruzeiro,Coritiba FC,Marcelo Oliveira,Marquinhos Santos,3.0,2.0,17550000.0,7550000.0,25.3,26.8,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,3
2013,2013-10-11,33,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,49438.875,,Cruzeiro,Grêmio,Marcelo Oliveira,Renato Gaúcho,1.0,3.0,22600000.0,21800000.0,27.6,27.1,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,10
2013,2013-07-06,4,Estádio Major Antônio Couto Pereira,Elmo Alves Resende Cunha,15554.0,,Coritiba FC,Fluminense,Marquinhos Santos,Abel Braga,6.0,4.0,7000000.0,19650000.0,27.6,27.3,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,7
2013,2013-09-06,5,Estádio Major Antônio Couto Pereira,Pablo Ramón Goncalves Pinheiro,16815.0,37182.0,Coritiba FC,Náutico,Marquinhos Santos,Lisca,1.0,16.0,7000000.0,3950000.0,27.6,25.4,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,9
2013,2013-08-09,19,Estádio Heriberto Hülse,Dewson Fernando Freitas da Silva,12185.0,,Criciúma EC,Botafogo,Sílvio Criciúma,Oswaldo de Oliveira,12.0,3.0,4350000.0,10900000.0,26.6,26.8,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,8
2013,2013-03-10,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,7788.0,,Santos FC,São Paulo,Claudinei Oliveira,Muricy Ramalho,8.0,15.0,19550000.0,27400000.0,25.7,27.0,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,3
2013,2013-01-12,37,Estádio Benedito Teixeira,Wagner Reway,11431.0,32936.0,Santos FC,Atlético-PR,Claudinei Oliveira,Vágner Mancini,8.0,2.0,16400000.0,5500000.0,27.7,26.1,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-06-06,4,Estádio Estadual Lourival Baptista,Héber Lopes,13759.0,,EC Bahia,Botafogo,Cristóvão Borges,Oswaldo de Oliveira,11.0,3.0,4250000.0,10600000.0,25.5,28.0,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,6
2013,2013-08-12,38,Arena Fonte Nova,Leandro Pedro Vuaden,40249.0,55000.0,EC Bahia,Fluminense,Cristóvão Borges,Dorival Júnior,11.0,18.0,5350000.0,20250000.0,25.7,26.3,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2013,8
2013,2013-06-10,26,Arena de Pernambuco,Dewson Fernando Freitas da Silva,20661.0,,Náutico,Cruzeiro,Marcelo Martelotte,Marcelo Oliveira,20.0,1.0,4650000.0,18100000.0,27.9,26.9,1,4,1.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2013,6
2013,2013-10-10,27,Arena de Pernambuco,Marcos André Gomes da Penha,6658.0,46154.0,Náutico,Botafogo,Marcelo Martelotte,Oswaldo de Oliveira,20.0,4.0,4600000.0,11200000.0,27.6,28.5,1,3,1.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2013,10
2013,2013-01-06,3,Estádio General Sílvio Raulino de Oliveira,Wilton Sampaio,4469.0,,Botafogo,Cruzeiro,Oswaldo de Oliveira,Marcelo Oliveira,5.0,2.0,10350000.0,19850000.0,27.7,28.5,2,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2013,1
2013,2013-02-08,10,Estádio Jornalista Mário Filho,Flávio Rodrigues Guerra,19075.0,,Botafogo,EC Vitória,Oswaldo de Oliveira,Caio Júnior,2.0,4.0,11100000.0,4550000.0,26.9,26.9,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,2
2013,2013-08-12,38,Estádio Jornalista Mário Filho,Paulo César de Oliveira,34354.0,46931.0,Botafogo,Criciúma EC,Oswaldo de Oliveira,Argel Fucks,5.0,13.0,16900000.0,5050000.0,28.9,27.3,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2013,8
2013,2013-11-08,13,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,38715.0,,Fluminense,Flamengo,Vanderlei Luxemburgo,Mano Menezes,13.0,18.0,28350000.0,14300000.0,27.8,27.6,2,3,1.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2013,11
2013,2013-03-10,25,Estádio Jornalista Mário Filho,Sandro Ricci,19562.0,,Fluminense,Botafogo,Vanderlei Luxemburgo,Oswaldo de Oliveira,9.0,3.0,23300000.0,17350000.0,28.0,27.9,1,1,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2013,3
